"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"RCTM","HSA-5663205",20,826,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000354511,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000412237,9606.ENSP00000433490,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,MYH9,NR3C1,NUPL2,VIPR2,HTR6,CCR5,ADORA2B,ADRB2,P2RX7,ADORA2A,NLRP3,COMT,ADM2,IL6,MGAT5,IL10,CALCB,ATP1A1,GIPR",3.69e-07,1e-04,"Infectious disease"
"RCTM","HSA-8978868",10,175,9606,"9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689","MLYCD,CPT1A,MMAA,SLC25A20,ACACB,ELOVL4,ACADM,HADHA,CPT1B,ACADVL",2.93e-07,1e-04,"Fatty acid metabolism"
"RCTM","HSA-9660821",9,132,9606,"9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000336630,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000433490,9606.ENSP00000467494","VIPR2,HTR6,ADORA2B,ADRB2,ADORA2A,ADM2,IL6,CALCB,GIPR",2.9e-07,1e-04,"ADORA2B mediated anti-inflammatory cytokines production"
"RCTM","HSA-200425",4,14,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000379011","CPT1A,SLC25A20,ACACB,CPT1B",4.42e-06,0.0011,"Carnitine metabolism"
"RCTM","HSA-3296469",4,14,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",4.42e-06,0.0011,"Defects in cobalamin (B12) metabolism"
"RCTM","HSA-500792",13,455,9606,"9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000379087,9606.ENSP00000433490,9606.ENSP00000467494","VIPR2,HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,KEL,CCRL2,ADM2,CALCB,GIPR",8.92e-06,0.0018,"GPCR ligand binding"
"RCTM","HSA-196741",4,21,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",1.77e-05,0.0032,"Cobalamin (Cbl, vitamin B12) transport and metabolism"
"RCTM","HSA-196849",7,123,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MCCC1,MMAA,ACACB,MCCC2,LMBRD1,CUBN,MMACHC",1.94e-05,0.0032,"Metabolism of water-soluble vitamins and cofactors"
"RCTM","HSA-1430728",29,2089,9606,"9606.ENSP00000216780,9606.ENSP00000258742,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000354511,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000361064,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000430950,9606.ENSP00000438689","PCK2,NUPL2,TACO1,MLYCD,PIK3R3,MCCC1,CPT1A,MMAA,UCP2,ENO3,SLC25A20,ACACB,MCCC2,ETFB,COMT,ELOVL4,LMBRD1,ACADM,PGM1,SURF1,MINPP1,CUBN,HADHA,G6PD,CPT1B,MMACHC,GLYCTK,IDO1,ACADVL",4.82e-05,0.0075,"Metabolism"
"RCTM","HSA-9662834",3,9,9606,"9606.ENSP00000216181,9606.ENSP00000385675,9606.ENSP00000412237","MYH9,IL6,IL10",5.27e-05,0.0076,"CD163 mediating an anti-inflammatory response"
"RCTM","HSA-375165",5,63,9606,"9606.ENSP00000215832,9606.ENSP00000295550,9606.ENSP00000317790,9606.ENSP00000357129,9606.ENSP00000451752","MAPK1,COL6A3,SPTBN5,SPTA1,SPTB",7.2e-05,0.0098,"NCAM signaling for neurite out-growth"
"RCTM","HSA-196780",3,11,9606,"9606.ENSP00000265594,9606.ENSP00000341044,9606.ENSP00000343657","MCCC1,ACACB,MCCC2",8.64e-05,0.011,"Biotin transport and metabolism"
"RCTM","HSA-77286",3,11,9606,"9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","ACADM,HADHA,ACADVL",8.64e-05,0.011,"Mitochondrial fatty acid beta-oxidation of saturated fatty acids"
"RCTM","HSA-77289",4,37,9606,"9606.ENSP00000281317,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","MMAA,ACADM,HADHA,ACADVL",0.00013,0.0149,"Mitochondrial Fatty Acid Beta-Oxidation"
"RCTM","HSA-373076",9,323,9606,"9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967","HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,KEL,CCRL2",0.00027,0.028,"Class A/1 (Rhodopsin-like receptors)"
"RCTM","HSA-6783783",4,45,9606,"9606.ENSP00000292303,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","CCR5,IL6,TNF,IL10",0.00026,0.028,"Interleukin-10 signaling"
"RCTM","HSA-417973",2,3,9606,"9606.ENSP00000304501,9606.ENSP00000336630","ADORA2B,ADORA2A",0.00039,0.0373,"Adenosine P1 receptors"
"RCTM","HSA-77305",2,3,9606,"9606.ENSP00000370023,9606.ENSP00000438689","HADHA,ACADVL",0.00039,0.0373,"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"
"RCTM","HSA-5619102",5,99,9606,"9606.ENSP00000023064,9606.ENSP00000258742,9606.ENSP00000262418,9606.ENSP00000360217,9606.ENSP00000402152","SLC7A9,NUPL2,SLC4A1,RHAG,SLC12A3",0.00053,0.046,"SLC transporter disorders"
"WikiPathways","WP143",6,34,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689","CPT1A,SLC25A20,ACADM,HADHA,CPT1B,ACADVL",1.87e-07,0.00013,"Fatty acid beta-oxidation"
"WikiPathways","WP368",5,17,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","CPT1A,SLC25A20,ACADM,HADHA,ACADVL",2.3e-07,0.00013,"Mitochondrial long chain fatty acid beta-oxidation"
"WikiPathways","WP706",8,155,9606,"9606.ENSP00000231509,9606.ENSP00000262178,9606.ENSP00000265641,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","NR3C1,VIPR2,CPT1A,ACADM,HADHA,IL6,TNF,IL10",9.61e-06,0.0022,"Sudden infant death syndrome (SIDS) susceptibility pathways"
"WikiPathways","WP3599",4,22,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000385675,9606.ENSP00000398698","PCK2,NR3C1,IL6,TNF",2.08e-05,0.0035,"Transcription factor regulation in adipogenesis"
"WikiPathways","WP4298",6,86,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000292303,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","MAPK1,IFNG,CCR5,IL6,TNF,IL10",2.65e-05,0.0036,"Acute viral myocarditis"
"WikiPathways","WP530",4,26,9606,"9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,IL6,TNF,IL10",3.73e-05,0.0042,"Cytokines and inflammatory response"
"WikiPathways","WP5031",3,9,9606,"9606.ENSP00000265594,9606.ENSP00000341044,9606.ENSP00000343657","MCCC1,ACACB,MCCC2",5.27e-05,0.0051,"Biotin metabolism, including IEMs"
"WikiPathways","WP1403",5,68,9606,"9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000341044,9606.ENSP00000376303,9606.ENSP00000379011","PIK3R3,CPT1A,ACACB,CPT1C,CPT1B",1e-04,0.008,"AMP-activated protein kinase (AMPK) signaling"
"WikiPathways","WP3942",5,67,9606,"9606.ENSP00000216780,9606.ENSP00000265641,9606.ENSP00000359871,9606.ENSP00000376303,9606.ENSP00000379011","PCK2,CPT1A,ACADM,CPT1C,CPT1B",9.47e-05,0.008,"PPAR signaling pathway"
"WikiPathways","WP4271",3,13,9606,"9606.ENSP00000281317,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,CUBN,MMACHC",0.00013,0.0089,"Vitamin B12 disorders"
"WikiPathways","WP4891",3,15,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",0.00019,0.0117,"COVID-19 adverse outcome pathway"
"WikiPathways","WP455",8,255,9606,"9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000349967","HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,CCRL2",0.00028,0.0157,"GPCRs, class A rhodopsin-like"
"WikiPathways","WP1533",4,50,9606,"9606.ENSP00000229135,9606.ENSP00000367064,9606.ENSP00000385675,9606.ENSP00000398698","IFNG,CUBN,IL6,TNF",0.00038,0.0178,"Vitamin B12 metabolism"
"WikiPathways","WP4478",3,19,9606,"9606.ENSP00000215832,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IL6,TNF",0.00035,0.0178,"LTF danger signal response pathway"
"WikiPathways","WP4754",8,270,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000265641,9606.ENSP00000341044,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237","MAPK1,IFNG,CPT1A,ACACB,IL6,TNF,SLC12A3,IL10",4e-04,0.0178,"IL-18 signaling pathway"
"WikiPathways","WP5083",6,140,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000468500","MAPK1,IFNG,IL6,TNF,IL10,GFAP",0.00034,0.0178,"Neuroinflammation and glutamatergic signaling"
"WikiPathways","WP734",3,19,9606,"9606.ENSP00000215832,9606.ENSP00000231509,9606.ENSP00000289753","MAPK1,NR3C1,HTR6",0.00035,0.0178,"Serotonin receptor 4/6/7 and NR3C signaling"
"WikiPathways","WP1584",3,22,9606,"9606.ENSP00000215832,9606.ENSP00000361042,9606.ENSP00000398698","MAPK1,SURF1,TNF",0.00052,0.0195,"Type II diabetes mellitus"
"WikiPathways","WP4482",3,22,9606,"9606.ENSP00000231509,9606.ENSP00000385675,9606.ENSP00000398698","NR3C1,IL6,TNF",0.00052,0.0195,"Vitamin D in inflammatory diseases"
"WikiPathways","WP5044",3,23,9606,"9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000430950","IFNG,TNF,IDO1",0.00058,0.0198,"Kynurenine pathway and links to cell senescence"
"WikiPathways","WP2431",5,116,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000468500","MAPK1,IFNG,IL6,TNF,GFAP",0.0011,0.0339,"Spinal cord injury"
"WikiPathways","WP4341",4,71,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IFNG,IL6,TNF",0.0013,0.0409,"Non-genomic actions of 1,25 dihydroxyvitamin D3"
"WikiPathways","WP3893",3,32,9606,"9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698","IFNG,IL6,TNF",0.0014,0.0415,"Development and heterogeneity of the ILC family"
"WikiPathways","WP4481",3,33,9606,"9606.ENSP00000215832,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IL6,TNF",0.0015,0.0415,"Resistin as a regulator of inflammation"
"WikiPathways","WP4900",3,32,9606,"9606.ENSP00000304501,9606.ENSP00000330696,9606.ENSP00000336630","ADORA2B,P2RX7,ADORA2A",0.0014,0.0415,"Purinergic signaling"
"WikiPathways","WP236",5,130,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000322898,9606.ENSP00000385675,9606.ENSP00000398698","PCK2,NR3C1,EBF1,IL6,TNF",0.0017,0.0446,"Adipogenesis"
"WikiPathways","WP4742",2,8,9606,"9606.ENSP00000312029,9606.ENSP00000326305","UCP2,SLC25A20",0.0017,0.0446,"Ketogenesis and ketolysis"
"HPO","HP:0001992",13,74,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MLYCD,MCCC1,POLG,MMAA,SLC25A20,MCCC2,ETFB,LMBRD1,ACADM,SURF1,HADHA,MMACHC,ACADVL",9.89e-15,9.8e-11,"Organic aciduria"
"HPO","HP:0003215",11,40,9606,"9606.ENSP00000262430,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MLYCD,POLG,MMAA,SLC25A20,ETFB,LMBRD1,ACADM,SURF1,HADHA,MMACHC,ACADVL",1.66e-14,9.8e-11,"Dicarboxylic aciduria"
"HPO","HP:0004364",22,447,9606,"9606.ENSP00000023064,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000309092,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000451752","SLC7A9,SLC4A1,MCCC1,CPT1A,POLG,MMAA,COL6A3,EPB42,GMPPB,ENO3,SLC25A20,MCCC2,ETFB,SPTA1,ACADM,PGM1,RHAG,HADHA,G6PD,MMACHC,ACADVL,SPTB",2.11e-13,4.19e-10,"Abnormal circulating nitrogen compound concentration"
"HPO","HP:0001943",17,228,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000441858","PCK2,NR3C1,MLYCD,MCCC1,CPT1A,MADD,UCP2,SLC25A20,MCCC2,ETFB,ACADM,PGM1,SURF1,HADHA,MMACHC,ACADVL,DMXL2",2.85e-13,4.71e-10,"Hypoglycemia"
"HPO","HP:0001939",44,2167,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000311837,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000468500","SLC7A9,MAPK1,MYH9,PCK2,NR3C1,TACO1,SLC4A1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,EPB42,GMPPB,MADD,SNTG2,UCP2,ENO3,SLC25A20,FSCN2,NLRP3,KLHL7,MCCC2,ETFB,COMT,SPTA1,LMBRD1,ACADM,PGM1,RHAG,SURF1,CUBN,HADHA,COLQ,G6PD,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,ATP1A1,SPTB,GFAP",1.33e-12,1.84e-09,"Abnormality of metabolism/homeostasis"
"HPO","HP:0001942",14,154,9606,"9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689","SLC4A1,MLYCD,MCCC1,CPT1A,MMAA,MCCC2,ETFB,ACADM,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,ACADVL",3.38e-12,3.73e-09,"Metabolic acidosis"
"HPO","HP:0003326",13,127,9606,"9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000300215,9606.ENSP00000324105,9606.ENSP00000337383,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752","SLC4A1,POLG,EPB42,ENO3,NLRP3,ETFB,SPTA1,ACADM,SURF1,HADHA,SLC12A3,ACADVL,SPTB",5.23e-12,4.96e-09,"Myalgia"
"HPO","HP:0011014",22,528,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000468500","PCK2,NR3C1,MLYCD,MCCC1,CPT1A,POLG,MADD,UCP2,SLC25A20,FSCN2,KLHL7,MCCC2,ETFB,ACADM,PGM1,SURF1,HADHA,MMACHC,SLC12A3,ACADVL,DMXL2,GFAP",5e-12,4.96e-09,"Abnormal glucose homeostasis"
"HPO","HP:0001987",10,60,9606,"9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MCCC1,CPT1A,MMAA,SLC25A20,MCCC2,ETFB,ACADM,HADHA,MMACHC,ACADVL",2.12e-11,1.75e-08,"Hyperammonemia"
"HPO","HP:0004372",17,325,9606,"9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689","SLC4A1,MCCC1,CPT1A,POLG,MMAA,UCP2,SLC25A20,MCCC2,ETFB,LMBRD1,ACADM,SURF1,CUBN,HADHA,MMACHC,SLC12A3,ACADVL",5.86e-11,4.47e-08,"Reduced consciousness/confusion"
"HPO","HP:0001259",10,79,9606,"9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000370023","MCCC1,CPT1A,POLG,MMAA,UCP2,SLC25A20,MCCC2,ETFB,ACADM,HADHA",2.46e-10,1.63e-07,"Coma"
"HPO","HP:0004354",14,216,9606,"9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000300215,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000451752","SLC4A1,MCCC1,POLG,MMAA,EPB42,MCCC2,SPTA1,LMBRD1,RHAG,SURF1,G6PD,MMACHC,GLYCTK,SPTB",2.31e-10,1.63e-07,"Abnormal circulating carboxylic acid concentration"
"HPO","HP:0001254",13,198,9606,"9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","SLC4A1,MCCC1,CPT1A,POLG,MMAA,UCP2,SLC25A20,MCCC2,LMBRD1,ACADM,HADHA,MMACHC,ACADVL",9.05e-10,5.61e-07,"Lethargy"
"HPO","HP:0025143",6,13,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000370023,9606.ENSP00000451752","SLC4A1,EPB42,NLRP3,SPTA1,HADHA,SPTB",1.47e-09,8.58e-07,"Chills"
"HPO","HP:0001392",24,896,9606,"9606.ENSP00000216780,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000300215,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000324270,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000451752","PCK2,SLC4A1,MCCC1,CPT1A,POLG,MMAA,EPB42,MADD,UCP2,OXTR,SLC25A20,NLRP3,ETFB,SPTA1,LMBRD1,ACADM,PGM1,RHAG,SURF1,HADHA,G6PD,MMACHC,ACADVL,SPTB",3.11e-09,1.71e-06,"Abnormality of the liver"
"HPO","HP:0001397",10,107,9606,"9606.ENSP00000216780,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000438689","PCK2,MCCC1,CPT1A,POLG,SLC25A20,ETFB,ACADM,PGM1,HADHA,ACADVL",3.71e-09,1.94e-06,"Hepatic steatosis"
"HPO","HP:0010967",7,31,9606,"9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","SLC25A20,ETFB,LMBRD1,ACADM,HADHA,MMACHC,ACADVL",3.76e-09,1.94e-06,"Abnormal circulating carnitine concentration"
"HPO","HP:0003110",20,638,9606,"9606.ENSP00000023064,9606.ENSP00000216181,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000445306","SLC7A9,MYH9,MLYCD,MCCC1,POLG,MMAA,SLC25A20,MCCC2,ETFB,LMBRD1,ACADM,SURF1,CUBN,HADHA,G6PD,MMACHC,GLYCTK,SLC12A3,ACADVL,ATP1A1",6.07e-09,2.73e-06,"Abnormality of urine homeostasis"
"HPO","HP:0001638",17,452,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000300215,9606.ENSP00000309092,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000451752","TACO1,SLC4A1,MLYCD,CPT1A,POLG,EPB42,GMPPB,UCP2,SLC25A20,ETFB,SPTA1,PGM1,SURF1,HADHA,MMACHC,ACADVL,SPTB",7.2e-09,3.1e-06,"Cardiomyopathy"
"HPO","HP:0004359",8,57,9606,"9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","UCP2,SLC25A20,ETFB,LMBRD1,ACADM,HADHA,MMACHC,ACADVL",7.84e-09,3.24e-06,"Abnormal circulating fatty-acid concentration"
"HPO","HP:0004370",15,349,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000357129,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752,9606.ENSP00000468500","SLC4A1,EPB42,MADD,SLC25A20,NLRP3,KLHL7,SPTA1,PGM1,HADHA,G6PD,MMACHC,SLC12A3,ACADVL,SPTB,GFAP",1.08e-08,4.14e-06,"Abnormality of temperature regulation"
