"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"PMID","PMID:34489976",10,77,9606,"9606.ENSP00000292303,9606.ENSP00000310170,9606.ENSP00000337383,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950","CCR5,FOSL1,NLRP3,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10,IDO1",1.67e-10,7.68e-06,"(2021) Transcriptional, Epigenetic, and Functional Reprogramming of Monocytes From Non-Human Primates Following Chronic Alcohol Drinking."
"PMID","PMID:35216349",7,19,9606,"9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","RORC,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.86e-10,8.3e-06,"(2022) Molecular and Cellular Mechanisms of M. tuberculosis and SARS-CoV-2 Infections-Unexpected Similarities of Pathogenesis and What to Expect from Co-Infection."
"PMID","PMID:32351510",7,19,9606,"9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","RORC,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.86e-10,8.3e-06,"(2020) Phenotypical Characterization of Spleen Remodeling in Murine Experimental Visceral Leishmaniasis."
"PMID","PMID:32752244",7,19,9606,"9606.ENSP00000321345,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL23R,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.86e-10,8.3e-06,"(2020) Probiotic Lactobacillus and Bifidobacterium Strains Counteract Adherent-Invasive Escherichia coli (AIEC) Virulence and Hamper IL-23Th17 Axis in Ulcerative Colitis, but Not in Crohns Disease."
"PMID","PMID:31530557",7,19,9606,"9606.ENSP00000321345,9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000398698,9606.ENSP00000412237","IL23R,RORC,GPR29,CCRL2,ENSP00000383715,TNF,IL10",1.86e-10,8.3e-06,"(2019) Evidence that tissue resident human enthesis gammadeltaT-cells can produce IL-17A independently of IL-23R transcript expression."
"PMID","PMID:29164949",7,19,9606,"9606.ENSP00000321345,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL23R,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.86e-10,8.3e-06,"(2017) Local pro-inflammatory cytokine and nitric oxide responses are elevated in patients with pterygium."
"PMID","PMID:27679683",8,34,9606,"9606.ENSP00000292303,9606.ENSP00000321345,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","CCR5,IL23R,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.82e-10,8.3e-06,"(2016) Immunomodulation by mesenchymal stem cells: Interplay between mesenchymal stem cells and regulatory lymphocytes."
"PMID","PMID:25924895",8,34,9606,"9606.ENSP00000292303,9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000430950","CCR5,RORC,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IDO1",1.82e-10,8.3e-06,"(2015) Impaired Th17 polarization of phenotypically naive CD4(+) T-cells during chronic HIV-1 infection and potential restoration with early ART."
"PMID","PMID:26074879",9,54,9606,"9606.ENSP00000216181,9606.ENSP00000292303,9606.ENSP00000305372,9606.ENSP00000312029,9606.ENSP00000341044,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237","MYH9,CCR5,ADRB2,UCP2,ACACB,IL6,TNF,SLC12A3,IL10",1.92e-10,8.3e-06,"(2015) Identifying Common Genetic Risk Factors of Diabetic Neuropathies."
"PMID","PMID:23181064",8,34,9606,"9606.ENSP00000292303,9606.ENSP00000321345,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","CCR5,IL23R,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.82e-10,8.3e-06,"(2012) CD161(+)CD4(+) T cells are enriched in the liver during chronic hepatitis and associated with co-secretion of IL-22 and IFN-gamma."
"PMID","PMID:21959269",8,34,9606,"9606.ENSP00000321345,9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL23R,RORC,GPR29,CCRL2,ENSP00000383715,IL6,TNF,IL10",1.82e-10,8.3e-06,"(2011) MCAM-expressing CD4(+) T cells in peripheral blood secrete IL-17A and are significantly elevated in inflammatory autoimmune diseases."
"RCTM","HSA-1643685",32,1548,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000354511,9606.ENSP00000359609,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000367064,9606.ENSP00000379087,9606.ENSP00000383840,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000402152,9606.ENSP00000412237,9606.ENSP00000433490,9606.ENSP00000445306,9606.ENSP00000467494","SLC7A9,MAPK1,MYH9,NR3C1,NUPL2,VIPR2,SLC4A1,PIK3R3,MCCC1,MMAA,HTR6,CCR5,ADORA2B,ADRB2,P2RX7,ADORA2A,NLRP3,MCCC2,COMT,LMBRD1,PGM1,RHAG,CUBN,ADM2,MMACHC,IL6,MGAT5,SLC12A3,IL10,CALCB,ATP1A1,GIPR",1.64e-09,2.34e-06,"Disease"
"RCTM","HSA-9658195",14,249,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000433490,9606.ENSP00000467494","MAPK1,MYH9,VIPR2,HTR6,ADORA2B,ADRB2,P2RX7,ADORA2A,NLRP3,ADM2,IL6,IL10,CALCB,GIPR",1.08e-09,2.34e-06,"Leishmania infection"
"RCTM","HSA-3296482",6,22,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MCCC1,MMAA,MCCC2,LMBRD1,CUBN,MMACHC",1.77e-08,1.06e-05,"Defects in vitamin and cofactor metabolism"
"RCTM","HSA-9662851",11,166,9606,"9606.ENSP00000216181,9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000336630,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000433490,9606.ENSP00000467494","MYH9,VIPR2,HTR6,ADORA2B,ADRB2,ADORA2A,ADM2,IL6,IL10,CALCB,GIPR",1.46e-08,1.06e-05,"Anti-inflammatory response favouring Leishmania parasite infection"
"RCTM","HSA-5663205",20,826,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000354511,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000412237,9606.ENSP00000433490,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,MYH9,NR3C1,NUPL2,VIPR2,HTR6,CCR5,ADORA2B,ADRB2,P2RX7,ADORA2A,NLRP3,COMT,ADM2,IL6,MGAT5,IL10,CALCB,ATP1A1,GIPR",2.83e-07,9.12e-05,"Infectious disease"
"RCTM","HSA-8978868",10,175,9606,"9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689","MLYCD,CPT1A,MMAA,SLC25A20,ACACB,ELOVL4,ACADM,HADHA,CPT1B,ACADVL",2.52e-07,9.12e-05,"Fatty acid metabolism"
"RCTM","HSA-9660821",9,132,9606,"9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000336630,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000433490,9606.ENSP00000467494","VIPR2,HTR6,ADORA2B,ADRB2,ADORA2A,ADM2,IL6,CALCB,GIPR",2.53e-07,9.12e-05,"ADORA2B mediated anti-inflammatory cytokines production"
"RCTM","HSA-200425",4,14,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000379011","CPT1A,SLC25A20,ACACB,CPT1B",4.15e-06,0.001,"Carnitine metabolism"
"RCTM","HSA-3296469",4,14,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",4.15e-06,0.001,"Defects in cobalamin (B12) metabolism"
"RCTM","HSA-500792",13,455,9606,"9606.ENSP00000262178,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000379087,9606.ENSP00000433490,9606.ENSP00000467494","VIPR2,HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,KEL,CCRL2,ADM2,CALCB,GIPR",7.48e-06,0.0015,"GPCR ligand binding"
"RCTM","HSA-196741",4,21,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",1.66e-05,0.003,"Cobalamin (Cbl, vitamin B12) transport and metabolism"
"RCTM","HSA-196849",7,123,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MCCC1,MMAA,ACACB,MCCC2,LMBRD1,CUBN,MMACHC",1.75e-05,0.003,"Metabolism of water-soluble vitamins and cofactors"
"RCTM","HSA-1430728",29,2089,9606,"9606.ENSP00000216780,9606.ENSP00000258742,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000354511,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000361064,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000430950,9606.ENSP00000438689","PCK2,NUPL2,TACO1,MLYCD,PIK3R3,MCCC1,CPT1A,MMAA,UCP2,ENO3,SLC25A20,ACACB,MCCC2,ETFB,COMT,ELOVL4,LMBRD1,ACADM,PGM1,SURF1,MINPP1,CUBN,HADHA,G6PD,CPT1B,MMACHC,GLYCTK,IDO1,ACADVL",3.52e-05,0.0055,"Metabolism"
"RCTM","HSA-9662834",3,9,9606,"9606.ENSP00000216181,9606.ENSP00000385675,9606.ENSP00000412237","MYH9,IL6,IL10",5.02e-05,0.0073,"CD163 mediating an anti-inflammatory response"
"RCTM","HSA-375165",5,63,9606,"9606.ENSP00000215832,9606.ENSP00000295550,9606.ENSP00000317790,9606.ENSP00000357129,9606.ENSP00000451752","MAPK1,COL6A3,SPTBN5,SPTA1,SPTB",6.67e-05,0.0091,"NCAM signaling for neurite out-growth"
"RCTM","HSA-196780",3,11,9606,"9606.ENSP00000265594,9606.ENSP00000341044,9606.ENSP00000343657","MCCC1,ACACB,MCCC2",8.24e-05,0.0105,"Biotin transport and metabolism"
"RCTM","HSA-77286",3,11,9606,"9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","ACADM,HADHA,ACADVL",8.24e-05,0.0105,"Mitochondrial fatty acid beta-oxidation of saturated fatty acids"
"RCTM","HSA-77289",4,37,9606,"9606.ENSP00000281317,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","MMAA,ACADM,HADHA,ACADVL",0.00012,0.014,"Mitochondrial Fatty Acid Beta-Oxidation"
"RCTM","HSA-373076",9,323,9606,"9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967","HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,KEL,CCRL2",0.00024,0.0254,"Class A/1 (Rhodopsin-like receptors)"
"RCTM","HSA-6783783",4,45,9606,"9606.ENSP00000292303,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","CCR5,IL6,TNF,IL10",0.00025,0.0254,"Interleukin-10 signaling"
"RCTM","HSA-417973",2,3,9606,"9606.ENSP00000304501,9606.ENSP00000336630","ADORA2B,ADORA2A",0.00038,0.0361,"Adenosine P1 receptors"
"RCTM","HSA-77305",2,3,9606,"9606.ENSP00000370023,9606.ENSP00000438689","HADHA,ACADVL",0.00038,0.0361,"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"
"RCTM","HSA-5619102",5,99,9606,"9606.ENSP00000023064,9606.ENSP00000258742,9606.ENSP00000262418,9606.ENSP00000360217,9606.ENSP00000402152","SLC7A9,NUPL2,SLC4A1,RHAG,SLC12A3",0.00049,0.0428,"SLC transporter disorders"
"WikiPathways","WP143",6,34,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689","CPT1A,SLC25A20,ACADM,HADHA,CPT1B,ACADVL",1.7e-07,0.00011,"Fatty acid beta-oxidation"
"WikiPathways","WP368",5,17,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","CPT1A,SLC25A20,ACADM,HADHA,ACADVL",2.12e-07,0.00011,"Mitochondrial long chain fatty acid beta-oxidation"
"WikiPathways","WP706",8,155,9606,"9606.ENSP00000231509,9606.ENSP00000262178,9606.ENSP00000265641,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","NR3C1,VIPR2,CPT1A,ACADM,HADHA,IL6,TNF,IL10",8.54e-06,0.0019,"Sudden infant death syndrome (SIDS) susceptibility pathways"
"WikiPathways","WP3599",4,22,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000385675,9606.ENSP00000398698","PCK2,NR3C1,IL6,TNF",1.95e-05,0.0033,"Transcription factor regulation in adipogenesis"
"WikiPathways","WP4298",6,86,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000292303,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","MAPK1,IFNG,CCR5,IL6,TNF,IL10",2.42e-05,0.0033,"Acute viral myocarditis"
"WikiPathways","WP530",4,26,9606,"9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,IL6,TNF,IL10",3.5e-05,0.004,"Cytokines and inflammatory response"
"WikiPathways","WP5031",3,9,9606,"9606.ENSP00000265594,9606.ENSP00000341044,9606.ENSP00000343657","MCCC1,ACACB,MCCC2",5.02e-05,0.0049,"Biotin metabolism, including IEMs"
"WikiPathways","WP1403",5,68,9606,"9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000341044,9606.ENSP00000376303,9606.ENSP00000379011","PIK3R3,CPT1A,ACACB,CPT1C,CPT1B",9.38e-05,0.0074,"AMP-activated protein kinase (AMPK) signaling"
"WikiPathways","WP3942",5,67,9606,"9606.ENSP00000216780,9606.ENSP00000265641,9606.ENSP00000359871,9606.ENSP00000376303,9606.ENSP00000379011","PCK2,CPT1A,ACADM,CPT1C,CPT1B",8.78e-05,0.0074,"PPAR signaling pathway"
"WikiPathways","WP4271",3,13,9606,"9606.ENSP00000281317,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,CUBN,MMACHC",0.00013,0.0085,"Vitamin B12 disorders"
"WikiPathways","WP4891",3,15,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",0.00018,0.0112,"COVID-19 adverse outcome pathway"
"WikiPathways","WP455",8,255,9606,"9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000349967","HTR6,CCR5,ADORA2B,ADRB2,OXTR,ADORA2A,GPR29,CCRL2",0.00025,0.0141,"GPCRs, class A rhodopsin-like"
"WikiPathways","WP1533",4,50,9606,"9606.ENSP00000229135,9606.ENSP00000367064,9606.ENSP00000385675,9606.ENSP00000398698","IFNG,CUBN,IL6,TNF",0.00036,0.0163,"Vitamin B12 metabolism"
"WikiPathways","WP4478",3,19,9606,"9606.ENSP00000215832,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IL6,TNF",0.00034,0.0163,"LTF danger signal response pathway"
"WikiPathways","WP4754",8,270,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000265641,9606.ENSP00000341044,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237","MAPK1,IFNG,CPT1A,ACACB,IL6,TNF,SLC12A3,IL10",0.00036,0.0163,"IL-18 signaling pathway"
"WikiPathways","WP5083",6,140,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000468500","MAPK1,IFNG,IL6,TNF,IL10,GFAP",0.00031,0.0163,"Neuroinflammation and glutamatergic signaling"
"WikiPathways","WP734",3,19,9606,"9606.ENSP00000215832,9606.ENSP00000231509,9606.ENSP00000289753","MAPK1,NR3C1,HTR6",0.00034,0.0163,"Serotonin receptor 4/6/7 and NR3C signaling"
"WikiPathways","WP1584",3,22,9606,"9606.ENSP00000215832,9606.ENSP00000361042,9606.ENSP00000398698","MAPK1,SURF1,TNF",0.00049,0.0186,"Type II diabetes mellitus"
"WikiPathways","WP4482",3,22,9606,"9606.ENSP00000231509,9606.ENSP00000385675,9606.ENSP00000398698","NR3C1,IL6,TNF",0.00049,0.0186,"Vitamin D in inflammatory diseases"
"WikiPathways","WP5044",3,23,9606,"9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000430950","IFNG,TNF,IDO1",0.00056,0.0189,"Kynurenine pathway and links to cell senescence"
"WikiPathways","WP2431",5,116,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000468500","MAPK1,IFNG,IL6,TNF,GFAP",0.00098,0.0316,"Spinal cord injury"
"WikiPathways","WP4341",4,71,9606,"9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IFNG,IL6,TNF",0.0013,0.0386,"Non-genomic actions of 1,25 dihydroxyvitamin D3"
"WikiPathways","WP3893",3,32,9606,"9606.ENSP00000229135,9606.ENSP00000385675,9606.ENSP00000398698","IFNG,IL6,TNF",0.0013,0.0397,"Development and heterogeneity of the ILC family"
"WikiPathways","WP4481",3,33,9606,"9606.ENSP00000215832,9606.ENSP00000385675,9606.ENSP00000398698","MAPK1,IL6,TNF",0.0015,0.0397,"Resistin as a regulator of inflammation"
"WikiPathways","WP4900",3,32,9606,"9606.ENSP00000304501,9606.ENSP00000330696,9606.ENSP00000336630","ADORA2B,P2RX7,ADORA2A",0.0013,0.0397,"Purinergic signaling"
"WikiPathways","WP236",5,130,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000322898,9606.ENSP00000385675,9606.ENSP00000398698","PCK2,NR3C1,EBF1,IL6,TNF",0.0016,0.0415,"Adipogenesis"
"WikiPathways","WP4742",2,8,9606,"9606.ENSP00000312029,9606.ENSP00000326305","UCP2,SLC25A20",0.0017,0.0423,"Ketogenesis and ketolysis"
"WikiPathways","WP3591",3,37,9606,"9606.ENSP00000324270,9606.ENSP00000336630,9606.ENSP00000385675","OXTR,ADORA2A,IL6",0.002,0.0481,"Sleep regulation"
"WikiPathways","WP4329",3,37,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",0.002,0.0481,"miRNAs involvement in the immune response in sepsis"
"WikiPathways","WP4480",2,9,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.0021,0.0481,"Altered glycosylation of MUC1 in tumor microenvironment"
"HPO","HP:0001992",13,74,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MLYCD,MCCC1,POLG,MMAA,SLC25A20,MCCC2,ETFB,LMBRD1,ACADM,SURF1,HADHA,MMACHC,ACADVL",8e-15,7.93e-11,"Organic aciduria"
"HPO","HP:0003215",11,40,9606,"9606.ENSP00000262430,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MLYCD,POLG,MMAA,SLC25A20,ETFB,LMBRD1,ACADM,SURF1,HADHA,MMACHC,ACADVL",1.38e-14,7.93e-11,"Dicarboxylic aciduria"
"HPO","HP:0001943",17,228,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000441858","PCK2,NR3C1,MLYCD,MCCC1,CPT1A,MADD,UCP2,SLC25A20,MCCC2,ETFB,ACADM,PGM1,SURF1,HADHA,MMACHC,ACADVL,DMXL2",2.17e-13,4.31e-10,"Hypoglycemia"
"HPO","HP:0004364",21,447,9606,"9606.ENSP00000023064,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000451752","SLC7A9,SLC4A1,MCCC1,CPT1A,POLG,MMAA,COL6A3,EPB42,ENO3,SLC25A20,MCCC2,ETFB,SPTA1,ACADM,PGM1,RHAG,HADHA,G6PD,MMACHC,ACADVL,SPTB",1.33e-12,1.89e-09,"Abnormal circulating nitrogen compound concentration"
"HPO","HP:0001942",14,154,9606,"9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689","SLC4A1,MLYCD,MCCC1,CPT1A,MMAA,MCCC2,ETFB,ACADM,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,ACADVL",2.71e-12,3.36e-09,"Metabolic acidosis"
"HPO","HP:0001939",43,2167,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000310933,9606.ENSP00000311837,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000468500","SLC7A9,MAPK1,MYH9,PCK2,NR3C1,TACO1,SLC4A1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,EPB42,MADD,SNTG2,UCP2,ENO3,SLC25A20,FSCN2,NLRP3,KLHL7,MCCC2,ETFB,COMT,SPTA1,LMBRD1,ACADM,PGM1,RHAG,SURF1,CUBN,HADHA,COLQ,G6PD,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,ATP1A1,SPTB,GFAP",3.08e-12,3.39e-09,"Abnormality of metabolism/homeostasis"
